cluster,class-label,cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
12,e,f,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,x,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,a,g
12,e,f,s,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,x,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,f,s,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,f,s,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,f,s,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,f,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,f,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g
12,e,f,s,n,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,x,f,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,f,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,x,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,s,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,f,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,f,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,x,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,x,s,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,f,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,f,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,x,s,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,x,s,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,a,g
12,e,x,f,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,f,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,f,f,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,s,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,f,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,f,s,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,x,f,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,f,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,f,f,n,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,f,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,f,f,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,s,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,f,s,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,x,s,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,x,s,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,f,n,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g
12,e,x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,f,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,s,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,a,g
12,e,x,f,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,f,s,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,s,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,f,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,x,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,f,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,f,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,f,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,s,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,x,s,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,s,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,f,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,x,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,f,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,f,s,w,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,f,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,f,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,f,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,x,f,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,s,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,f,s,n,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,f,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,f,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,x,f,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,f,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,f,s,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,f,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g
12,e,f,f,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,s,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,f,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,s,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,s,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
12,e,x,f,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,f,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,x,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,a,g
12,e,f,s,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,x,f,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g
12,e,x,f,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,x,s,n,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,s,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,f,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,f,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,f,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,s,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,f,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,f,f,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,f,f,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g
12,e,f,f,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,s,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,f,f,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,x,s,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g
12,e,x,f,w,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,s,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g
12,p,x,s,p,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d
12,e,x,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,f,f,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g
12,e,x,f,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,a,g
12,e,f,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,f,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,g
12,e,x,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,x,f,w,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,f,s,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g
12,e,x,f,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g
12,e,x,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g
12,p,x,s,p,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,s,d
12,e,x,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,x,f,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,a,g
12,p,x,s,w,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d
12,e,f,s,w,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g
12,e,x,s,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g
12,e,f,s,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g
12,e,f,f,w,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,s,g
12,e,f,s,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g
12,p,x,s,p,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,k,s,d
12,e,f,f,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g
12,p,x,s,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,v,d
12,p,x,s,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,k,s,d
12,p,x,s,w,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,s,d
12,p,x,s,g,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,g,f,c,f,w,n,n,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,p,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d
12,p,x,f,p,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,p,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,s,d
12,p,x,s,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,p,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,v,d
12,p,x,s,p,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,g,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,g,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,p,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,v,d
12,p,x,s,w,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d
12,p,x,s,g,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d
12,p,x,s,g,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,k,s,d
12,p,x,s,p,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,k,s,d
12,p,x,f,g,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,g,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,s,d
12,p,x,f,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,p,f,c,f,w,n,n,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,f,g,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,s,d
12,p,x,s,g,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,v,d
12,e,k,s,w,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,b,f,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,k,s,w,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,b,s,w,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,x,s,w,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,x,f,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,x,f,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,x,s,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,b,f,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,k,f,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,w,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,k,s,w,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,x,f,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,b,s,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g
12,e,k,f,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,k,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,b,s,w,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,k,f,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,w,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,b,s,w,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g
12,e,b,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,b,f,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,w,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,b,s,g,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,b,f,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,b,f,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g
12,e,x,s,g,f,n,f,w,b,w,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,x,s,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g
12,e,k,s,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,k,f,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,x,f,w,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,n,g
12,e,k,f,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,x,s,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,b,s,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,b,f,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,k,f,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,x,f,w,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,b,s,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,k,s,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,w,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,k,f,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,x,f,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,x,s,g,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,x,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,x,f,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,b,s,w,f,n,f,w,b,g,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,x,s,w,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,n,g
12,e,k,s,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,x,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,b,f,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,b,s,w,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,k,s,w,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,x,s,w,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,w,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,n,g
12,e,b,s,g,f,n,f,w,b,w,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,k,s,w,f,n,f,w,b,p,e,b,s,k,w,w,p,w,t,p,w,s,g
12,e,k,f,g,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,x,f,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,n,g
12,e,b,s,g,f,n,f,w,b,g,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,k,s,w,f,n,f,w,b,g,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,x,s,w,f,n,f,w,b,p,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,b,s,w,f,n,f,w,b,p,e,b,s,s,w,w,p,w,t,p,w,s,g
12,e,b,s,g,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,b,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,t,p,w,s,g
12,e,x,s,g,f,n,f,w,b,w,e,b,k,k,w,w,p,w,t,p,w,s,g
12,e,b,f,g,f,n,f,w,b,g,e,b,s,k,w,w,p,w,t,p,w,s,g
